timestamp,ssid,device_connected,ping_successful
1613326519.757909,The Village Reserve,1,0
1613330119.7517378,The Village Reserve,1,0
1613333719.6550424,The Village Reserve,1,0
1613337107.1982522,The Village Reserve,1,0
1613341067.223588,The Village Reserve,1,0
1613343638.9683585,The Village Reserve,1,0
1613348001.5760434,The Village Reserve,1,0
1613354507.8495488,The Village Reserve,1,0
1613358108.49899,The Village Reserve,1,0
1613359079.7522037,The Village Reserve,1,0
1613364763.9073608,The Village Reserve,1,0
1613366280.095855,The Village Reserve,1,0
1613369880.0683398,The Village Reserve,1,0
1613373480.0703528,The Village Reserve,1,0
1613377080.0934117,The Village Reserve,1,0
1613380680.062471,The Village Reserve,1,0
1613384280.278106,The Village Reserve,1,0
1613387880.2954502,The Village Reserve,1,0
1613391480.110441,The Village Reserve,1,0
1613395080.4181395,The Village Reserve,1,0
1613398680.0601587,The Village Reserve,1,0
1613402280.0548506,The Village Reserve,1,0
1613405880.0639706,The Village Reserve,1,0
1613409480.2194533,The Village Reserve,1,0
1613413080.0751226,The Village Reserve,1,0
1613416680.2706668,The Village Reserve,1,0
1613420280.0866942,The Village Reserve,1,0
1613423880.2539754,The Village Reserve,1,0
1613427482.2645118,The Village Reserve,1,0
1613431080.0934002,The Village Reserve,1,0
1613434682.14133,The Village Reserve,1,0
1613435962.6887202,The Village Reserve,1,0
1613439562.84026,The Village Reserve,1,0
1613443163.1029966,The Village Reserve,1,0
1613446762.8413508,The Village Reserve,1,0
1613450362.8527079,The Village Reserve,1,0
1613453962.9546795,The Village Reserve,1,0
1613457562.842041,The Village Reserve,1,0
1613461162.843797,The Village Reserve,1,0
1613464762.8338928,The Village Reserve,1,0
1613468362.878921,The Village Reserve,1,0
1613471962.8935351,The Village Reserve,1,0
1613475563.088352,The Village Reserve,1,0
1613479162.9362,The Village Reserve,1,0
1613482763.033588,The Village Reserve,1,0
1613486362.9184408,The Village Reserve,1,0
1613489962.8172743,The Village Reserve,1,0
1613493562.915803,The Village Reserve,1,0
1613497163.0291522,The Village Reserve,1,0
1613500762.9182074,The Village Reserve,1,0
1613501528.041454,The Village Reserve,1,0
1613507275.4045792,The Village Reserve,1,0
1613508729.335528,The Village Reserve,1,0
1613512328.2035477,The Village Reserve,1,0
1613515928.268086,The Village Reserve,1,0
1613519528.2566895,The Village Reserve,1,0
1613523128.1575527,The Village Reserve,1,0
1613526728.260473,The Village Reserve,1,0
1613530328.3958726,The Village Reserve,1,0
1613533928.346023,The Village Reserve,1,0
1613537528.190503,The Village Reserve,1,0
1613541128.324516,The Village Reserve,1,0
1613544728.4232554,The Village Reserve,1,0
1613548328.13756,The Village Reserve,1,0
1613551928.264874,The Village Reserve,1,0
1613555528.3691874,The Village Reserve,1,0
1613559128.1450138,The Village Reserve,1,0
1613562728.174871,The Village Reserve,1,0
1613566328.2318482,The Village Reserve,1,0
1613569928.251752,The Village Reserve,1,0
1613573528.16307,The Village Reserve,1,0
1613577128.204642,The Village Reserve,1,0
1613580728.1495247,The Village Reserve,1,0
1613584328.197327,The Village Reserve,1,0
1613587929.180635,The Village Reserve,1,0
1613591528.1938708,The Village Reserve,1,0
1613595128.2430868,The Village Reserve,1,0
1613598728.1685913,The Village Reserve,1,0
1613602328.436869,The Village Reserve,1,0
1613605928.1746092,The Village Reserve,1,0
1613609532.4342496,The Village Reserve,1,0
1613613128.2372885,The Village Reserve,1,0
1613616728.2822654,The Village Reserve,1,0
1613620328.247002,The Village Reserve,1,0
1613623928.22041,The Village Reserve,1,0
1613627528.3688827,The Village Reserve,1,0
1613631128.3133025,The Village Reserve,1,0
1613634728.1516006,The Village Reserve,1,0
1613638328.2877734,The Village Reserve,1,0
1613641928.4029005,The Village Reserve,1,0
1613645528.2319808,The Village Reserve,1,0
1613649128.2147117,The Village Reserve,1,0
1613652728.2425585,The Village Reserve,1,0
1613656328.1876464,The Village Reserve,1,0
1613659928.2000566,The Village Reserve,1,0
1613663528.2634804,The Village Reserve,1,0
1613667128.1140459,The Village Reserve,1,0
1613670728.227377,The Village Reserve,1,0
1613674328.3425193,The Village Reserve,1,0
1613677928.2693732,The Village Reserve,1,0
1613680132.462799,The Village Reserve,1,0
1613685253.1647377,The Village Reserve,1,0
1613687331.8759148,The Village Reserve,1,0
1613690931.8006487,The Village Reserve,1,0
1613694532.8387754,The Village Reserve,1,0
1613698133.4378288,The Village Reserve,1,0
1613701731.8709483,The Village Reserve,1,0
1613705332.0099838,The Village Reserve,1,0
1613708931.817665,The Village Reserve,1,0
1613712531.8614917,The Village Reserve,1,0
1613716131.8846312,The Village Reserve,1,0
1613719731.846028,The Village Reserve,1,0
1613723329.7332911,The Village Reserve,1,0
1613726931.9051936,The Village Reserve,1,0
1613730531.7541108,The Village Reserve,1,0
1613734131.8396685,The Village Reserve,1,0
1613718824.138708,The Village Reserve,1,0
1613739707.7387192,The Village Reserve,1,0
1613739715.0504053,The Village Reserve,1,0
1613739722.3706658,The Village Reserve,1,0
1613739729.759859,The Village Reserve,1,0
1613739738.258642,The Village Reserve,1,0
1613740423.8130658,The Village Reserve,1,0
1613744023.8490376,The Village Reserve,1,0
1613747623.9656534,The Village Reserve,1,0
1613751223.8512542,The Village Reserve,1,0
1613754823.8307981,The Village Reserve,1,0
1613758423.865051,The Village Reserve,1,0
1613765899.691082,The Village Reserve,1,0
1613768914.903885,The Village Reserve,1,0
1613772514.8735313,The Village Reserve,1,0
1613776113.5836413,The Village Reserve,1,0
1613779714.9008083,The Village Reserve,1,0
1613783314.8694842,The Village Reserve,1,0
1613786914.9211304,The Village Reserve,1,0
1613790515.0525596,The Village Reserve,1,0
1613789859.6118236,The Village Reserve,1,0
1613795332.3155406,The Village Reserve,1,0
1613797058.7478712,The Village Reserve,1,0
1613797887.7399192,The Village Reserve,1,0
1613802506.4523346,The Village Reserve,1,0
1613805087.7670813,The Village Reserve,1,0
1613808687.945504,The Village Reserve,1,0
1613812287.6986132,The Village Reserve,1,0
1613815887.8008313,The Village Reserve,1,0
1613819487.689502,The Village Reserve,1,0
1613823086.386848,The Village Reserve,1,0
1613826687.7678795,The Village Reserve,1,0
1613830287.7967334,The Village Reserve,1,0
1613833887.709198,The Village Reserve,1,0
1613837487.7151475,The Village Reserve,1,0
1613841085.0988874,The Village Reserve,1,0
1613844687.4483724,The Village Reserve,1,0
1613848286.8814135,The Village Reserve,1,0
1613851887.717759,The Village Reserve,1,0
1613855487.9531746,The Village Reserve,1,0
1613859087.789329,The Village Reserve,1,0
1613862687.6974878,The Village Reserve,1,0
1613866287.9046154,The Village Reserve,1,0
1613869887.8170996,The Village Reserve,1,0
1613873487.7083695,The Village Reserve,1,0
1613877087.7289011,The Village Reserve,1,0
1613880688.751811,The Village Reserve,1,0
1613884287.7842963,The Village Reserve,1,0
1613887887.9387987,The Village Reserve,1,0
1613891487.927059,The Village Reserve,1,0
1613895087.9011493,The Village Reserve,1,0
1613898687.9113548,The Village Reserve,1,0
1613902287.9383626,The Village Reserve,1,0
1613905887.9146545,The Village Reserve,1,0
1613909487.7410543,The Village Reserve,1,0
1613913087.7033312,The Village Reserve,1,0
1613916687.7301588,The Village Reserve,1,0
1613920287.755206,The Village Reserve,1,0
1613921958.8051686,The Village Reserve,1,0
1613927398.5229213,The Village Reserve,1,0
1613929158.6984568,The Village Reserve,1,0
1613932758.8024144,The Village Reserve,1,0
1613936358.6380045,The Village Reserve,1,0
1613939958.6681767,The Village Reserve,1,0
1613943558.6771111,The Village Reserve,1,0
1613947158.7314866,The Village Reserve,1,0
1613950758.6957855,The Village Reserve,1,0
1613954358.6904242,The Village Reserve,1,0
1613957960.9209902,The Village Reserve,1,0
1613961558.7336965,The Village Reserve,1,0
1613964030.7323487,The Village Reserve,1,0
1613967630.7747073,The Village Reserve,1,0
1613971230.6261606,The Village Reserve,1,0
1613974830.6338532,The Village Reserve,1,0
1613978430.533726,The Village Reserve,1,0
1613982030.8640118,The Village Reserve,1,0
1613985630.745274,The Village Reserve,1,0
1613989230.7105384,The Village Reserve,1,0
1613992830.73236,The Village Reserve,1,0
1613996430.6055527,The Village Reserve,1,0
1614000030.7912452,The Village Reserve,1,0
1614002958.8052826,The Village Reserve,1,0
1614007400.0090497,The Village Reserve,1,0
1614010159.0980823,The Village Reserve,1,0
1614013759.0171795,The Village Reserve,1,0
1614017360.9257858,The Village Reserve,1,0
1614020959.1775544,The Village Reserve,1,0
1614024559.1592867,The Village Reserve,1,0
1614028158.9388998,The Village Reserve,1,0
1614031758.993515,The Village Reserve,1,0
1614035358.9953659,The Village Reserve,1,0
1614038958.9905577,The Village Reserve,1,0
1614042558.9960165,The Village Reserve,1,0
1614044847.981077,The Village Reserve,1,0
1614049825.1136634,The Village Reserve,1,0
1614052047.9034379,The Village Reserve,1,0
1614055648.1070113,The Village Reserve,1,0
1614059247.8310797,The Village Reserve,1,0
1614062847.9547677,The Village Reserve,1,0
1614066448.930677,The Village Reserve,1,0
1614070051.0984812,The Village Reserve,1,0
1614073649.1060858,The Village Reserve,1,0
1614077247.931233,The Village Reserve,1,0
1614080851.049282,The Village Reserve,1,0
1614084452.8586442,The Village Reserve,1,0
1614088047.8403957,The Village Reserve,1,0
1614091647.9208086,The Village Reserve,1,0
1614095253.9477453,The Village Reserve,1,0
1614098847.95166,The Village Reserve,1,0
1614102453.9150436,The Village Reserve,1,0
1614106050.8644545,The Village Reserve,1,0
1614109659.9166727,The Village Reserve,1,0
1614113258.8766947,The Village Reserve,1,0
1614116852.9255774,The Village Reserve,1,0
1614120449.9621563,The Village Reserve,1,0
1614124047.8418245,The Village Reserve,1,0
1614127648.9885623,The Village Reserve,1,0
1614131249.942506,The Village Reserve,1,0
1614134853.9460115,The Village Reserve,1,0
1614138449.9351168,The Village Reserve,1,0
1614142048.9193845,The Village Reserve,1,0
1614145647.844607,The Village Reserve,1,0
1614149270.9154644,The Village Reserve,0,0
1614152865.1596203,The Village Reserve,1,0
1614156447.8570526,The Village Reserve,1,0
1614163754.0014172,The Village Reserve,1,0
1614167359.3017566,The Village Reserve,1,0
1614170952.088789,The Village Reserve,1,0
1614174550.150165,The Village Reserve,1,0
1614178150.0482638,The Village Reserve,1,0
1614181750.194521,The Village Reserve,1,0
1614185350.0812323,The Village Reserve,1,0
1614188950.9901443,The Village Reserve,1,0
1614192549.9924574,The Village Reserve,1,0
1614196150.0239055,The Village Reserve,1,0
1614199761.1982012,The Village Reserve,1,0
1614203349.9655557,The Village Reserve,1,0
1614206950.2403827,The Village Reserve,1,0
1614210551.0100088,The Village Reserve,1,0
1614214150.0764782,The Village Reserve,1,0
1614217750.1219661,The Village Reserve,1,0
1614221349.9728892,The Village Reserve,1,0
1614224973.060621,The Village Reserve,0,0
1614228555.1344526,The Village Reserve,1,0
1614232157.2208478,The Village Reserve,1,0
1614235753.2059572,The Village Reserve,1,0
1614239352.0531816,The Village Reserve,1,0
1614242950.1712148,The Village Reserve,1,0
1614246575.4631898,The Village Reserve,1,0
1614250152.2633843,The Village Reserve,1,0
1614253760.0969448,The Village Reserve,1,0
1614257354.230395,The Village Reserve,1,0
1614260950.060221,The Village Reserve,1,0
1614264575.1076512,The Village Reserve,1,0
1614268150.1999428,The Village Reserve,1,0
1614271749.9873633,The Village Reserve,1,0
1614275349.9813094,The Village Reserve,1,0
1614278950.0395923,The Village Reserve,1,0
1614282550.096053,The Village Reserve,1,0
1614286155.2034066,The Village Reserve,1,0
1614289750.0553417,The Village Reserve,1,0
1614293350.221085,The Village Reserve,1,0
1614296950.0678318,The Village Reserve,1,0
1614300549.9918883,The Village Reserve,1,0
1614304150.0822878,The Village Reserve,1,0
1614307750.2213597,The Village Reserve,1,0
1614311350.0538695,The Village Reserve,1,0
1614314972.0985475,The Village Reserve,1,0
1614318550.1042867,The Village Reserve,1,0
1614322152.117453,The Village Reserve,1,0
1614325767.2270691,The Village Reserve,1,0
1614327066.5581791,The Village Reserve,1,0
1614330668.87359,The Village Reserve,1,0
1614334272.9561167,The Village Reserve,1,0
1614337866.8245144,The Village Reserve,1,0
1614341472.0375683,The Village Reserve,1,0
1614345072.9117055,The Village Reserve,1,0
1614348666.8252757,The Village Reserve,1,0
1614352266.7938817,The Village Reserve,1,0
1614355866.8640983,The Village Reserve,1,0
1614359486.2399294,The Village Reserve,1,0
1614363069.8141031,The Village Reserve,1,0
1614366683.9453168,The Village Reserve,1,0
1614370289.8146868,The Village Reserve,0,0
1614373866.8725643,The Village Reserve,1,0
1614377467.0414777,The Village Reserve,1,0
1614381066.8558905,The Village Reserve,1,0
1614384666.8370202,The Village Reserve,1,0
1614388269.9668527,The Village Reserve,1,0
1614391873.0105612,The Village Reserve,1,0
1614395466.9284327,The Village Reserve,1,0
1614399066.792854,The Village Reserve,1,0
1614402666.8282433,The Village Reserve,1,0
1614406266.9106264,The Village Reserve,1,0
1614409867.013672,The Village Reserve,1,0
1614413466.851662,The Village Reserve,1,0
1614417067.0230067,The Village Reserve,1,0
1614420669.0351274,The Village Reserve,1,0
1614424266.958589,The Village Reserve,1,0
1614427869.0195627,The Village Reserve,1,0
1614431468.0800316,The Village Reserve,1,0
1614435068.0338702,The Village Reserve,1,0
1614438666.8249097,The Village Reserve,1,0
1614442266.8699522,The Village Reserve,1,0
1614447006.1411755,The Village Reserve,1,0
1614450609.1924875,The Village Reserve,1,0
1614454205.923103,The Village Reserve,1,0
1614457809.129649,The Village Reserve,1,0
1614461405.8921115,The Village Reserve,1,0
1614465028.0820656,The Village Reserve,1,0
1614468615.9346404,The Village Reserve,1,0
1614472205.947374,The Village Reserve,1,0
1614475913.7268293,The Village Reserve,1,0
1614479517.5553794,The Village Reserve,1,0
1614483111.542782,The Village Reserve,1,0
1614486711.7561986,The Village Reserve,1,0
1614490312.63816,The Village Reserve,1,0
1614493911.62899,The Village Reserve,1,0
1614497511.6265378,The Village Reserve,1,0
1614501116.648164,The Village Reserve,1,0
1614504734.5998077,The Village Reserve,0,0
1614508311.6011262,The Village Reserve,1,0
1614511914.6371086,The Village Reserve,1,0
1614515520.6135085,The Village Reserve,1,0
1614519117.6123614,The Village Reserve,1,0
1614522734.6821086,The Village Reserve,0,0
1614526332.7111847,The Village Reserve,1,0
1614529911.575179,The Village Reserve,1,0
1614533516.5917547,The Village Reserve,1,0
1614537111.6244068,The Village Reserve,1,0
1614540712.5315225,The Village Reserve,1,0
1614544312.5585465,The Village Reserve,1,0
1614547912.6254315,The Village Reserve,1,0
1614551512.7044237,The Village Reserve,1,0
1614555134.6659062,The Village Reserve,0,0
1614558711.6744435,The Village Reserve,1,0
1614561996.3053033,The Village Reserve,1,0
1614566006.854937,The Village Reserve,1,0
1614569201.9406116,The Village Reserve,1,0
1614572800.9297729,The Village Reserve,1,0
1614576396.8569727,The Village Reserve,1,0
1614579996.7376776,The Village Reserve,1,0
1614583111.6432116,The Village Reserve,1,0
1614586712.5955176,The Village Reserve,1,0
1614590311.5332332,The Village Reserve,1,0
1614593911.297877,The Village Reserve,1,0
1614597992.5560493,The Village Reserve,1,0
1614601595.5558288,The Village Reserve,1,0
1614605192.3189487,The Village Reserve,1,0
1614608792.5431623,The Village Reserve,1,0
1614612391.2864182,The Village Reserve,1,0
1614615990.2352996,The Village Reserve,1,0
1614619590.2238579,The Village Reserve,1,0
1614623190.2313738,The Village Reserve,1,0
1614626808.3983996,The Village Reserve,1,0
1614630391.2900014,The Village Reserve,1,0
1614634015.3927422,The Village Reserve,1,0
1614637594.3589017,The Village Reserve,1,0
1614641190.4718463,The Village Reserve,1,0
1614644790.2911563,The Village Reserve,1,0
1614648392.4831433,The Village Reserve,1,0
1614651990.2350185,The Village Reserve,1,0
1614655590.4783006,The Village Reserve,1,0
1614659190.3084984,The Village Reserve,1,0
1614662801.2765896,The Village Reserve,1,0
1614666391.7857196,The Village Reserve,1,0
1614669995.4051497,The Village Reserve,1,0
1614673593.454761,The Village Reserve,1,0
1614677191.338399,The Village Reserve,1,0
1614680790.3093684,The Village Reserve,1,0
1614684391.428232,The Village Reserve,1,0
1614687993.062779,The Village Reserve,1,0
1614691596.266425,The Village Reserve,1,0
1614695195.266931,The Village Reserve,1,0
1614698790.2159295,The Village Reserve,1,0
1614702390.209491,The Village Reserve,1,0
1614705991.3006768,The Village Reserve,1,0
1614709590.3090713,The Village Reserve,1,0
1614713190.3329613,The Village Reserve,1,0
1614716793.3048139,The Village Reserve,1,0
1614720391.2396765,The Village Reserve,1,0
1614723990.2902114,The Village Reserve,1,0
1614727595.3649495,The Village Reserve,1,0
1614731190.3003783,The Village Reserve,1,0
1614734795.2630656,The Village Reserve,1,0
1614738392.2944803,The Village Reserve,1,0
1614741989.240049,The Village Reserve,1,0
1614745595.2637143,The Village Reserve,1,0
1614749190.259326,The Village Reserve,1,0
1614752790.6277235,The Village Reserve,1,0
1614756390.2278204,The Village Reserve,1,0
1614759990.3922415,The Village Reserve,1,0
1614763616.3513987,The Village Reserve,1,0
1614765201.4103086,The Village Reserve,1,0
1614768796.3179145,The Village Reserve,1,0
1614772398.09856,The Village Reserve,1,0
1614775999.8604074,The Village Reserve,1,0
1614779598.229966,The Village Reserve,1,0
1614783197.1283357,The Village Reserve,1,0
1614786796.039947,The Village Reserve,1,0
1614790396.2004206,The Village Reserve,1,0
1614793996.038387,The Village Reserve,1,0
1614797596.175656,The Village Reserve,1,0
1614801196.1215775,The Village Reserve,1,0
1614802855.7417107,The Village Reserve,1,0
1614806455.1290925,The Village Reserve,1,0
1614810055.9496603,The Village Reserve,1,0
1614813660.0440068,The Village Reserve,1,0
1614817255.0369458,The Village Reserve,1,0
1614820854.9099183,The Village Reserve,1,0
1614824455.0032935,The Village Reserve,1,0
1614828055.9812875,The Village Reserve,1,0
1614831660.953407,The Village Reserve,1,0
1614835270.1098094,The Village Reserve,1,0
1614838854.9360895,The Village Reserve,1,0
1614842455.002843,The Village Reserve,1,0
1614846064.9908617,The Village Reserve,1,0
1614849655.1463292,The Village Reserve,1,0
1614853255.025479,The Village Reserve,1,0
1614856856.1591613,The Village Reserve,1,0
1614860454.9420679,The Village Reserve,1,0
1614864054.9841723,The Village Reserve,1,0
1614865510.6334023,The Village Reserve,0,0
1614869019.6046145,The Village Reserve,1,0
1614872620.424212,The Village Reserve,1,0
1614876225.570464,The Village Reserve,1,0
1614879820.4162836,The Village Reserve,1,0
1614883419.6711648,The Village Reserve,1,0
1614887019.527496,The Village Reserve,1,0
1614890619.5995586,The Village Reserve,1,0
1614894220.5200045,The Village Reserve,1,0
1614897824.590861,The Village Reserve,1,0
1614901419.6442568,The Village Reserve,1,0
1614905024.4588387,The Village Reserve,1,0
1614908619.703618,The Village Reserve,1,0
1614912226.4911969,The Village Reserve,1,0
1614915819.4385433,The Village Reserve,1,0
1614919419.459076,The Village Reserve,1,0
1614918866.351549,The Village Reserve,1,0
1614924189.2211971,The Village Reserve,1,0
1614926065.358053,The Village Reserve,1,0
1614929665.4228418,The Village Reserve,1,0
1614933265.4377348,The Village Reserve,1,0
1614936865.366667,The Village Reserve,1,0
1614940468.3222432,The Village Reserve,1,0
1614944065.300956,The Village Reserve,1,0
1614947665.3093855,The Village Reserve,1,0
1614951287.449379,The Village Reserve,1,0
1614954870.3797512,The Village Reserve,1,0
1614958465.3514743,The Village Reserve,1,0
1614962065.3169897,The Village Reserve,1,0
1614965691.5426028,The Village Reserve,1,0
1614969265.4029515,The Village Reserve,1,0
1614972865.3576388,The Village Reserve,1,0
1614976470.3695502,The Village Reserve,1,0
1614980067.3316534,The Village Reserve,1,0
1614983672.4277947,The Village Reserve,1,0
1614987266.3711796,The Village Reserve,1,0
1614990885.459752,The Village Reserve,1,0
1614994465.40668,The Village Reserve,1,0
1614998065.2826211,The Village Reserve,1,0
1615001665.3095152,The Village Reserve,1,0
1615002201.6878026,The Village Reserve,1,0
1615005801.7288783,The Village Reserve,1,0
1615009566.4076073,The Village Reserve,1,0
1615013165.4038308,The Village Reserve,1,0
1615016765.2610826,The Village Reserve,1,0
1615020366.3570716,The Village Reserve,1,0
1615023965.446624,The Village Reserve,1,0
1615027565.331324,The Village Reserve,1,0
1615031165.2638702,The Village Reserve,1,0
1615034788.4117568,The Village Reserve,0,0
1615038366.442087,The Village Reserve,1,0
1615041965.274746,The Village Reserve,1,0
1615045565.49705,The Village Reserve,1,0
1615049168.3398178,The Village Reserve,1,0
1615052765.454922,The Village Reserve,1,0
1615056368.3340855,The Village Reserve,1,0
1615059970.196428,The Village Reserve,1,0
1615063588.3786075,The Village Reserve,1,0
1615067165.4989216,The Village Reserve,1,0
1615070765.45803,The Village Reserve,1,0
1615073056.1397285,The Village Reserve,1,0
1615076657.7989786,The Village Reserve,1,0
1615080256.0090609,The Village Reserve,1,0
1615083855.8393857,The Village Reserve,1,0
1615087455.9182487,The Village Reserve,1,0
1615091055.836752,The Village Reserve,1,0
1615094655.8377755,The Village Reserve,1,0
1615098257.7609508,The Village Reserve,1,0
1615101857.8542395,The Village Reserve,1,0
1615105479.9319365,The Village Reserve,1,0
1615109055.876413,The Village Reserve,1,0
1615112655.8531954,The Village Reserve,1,0
1615116255.765639,The Village Reserve,1,0
1615119855.8243968,The Village Reserve,1,0
1615123477.878186,The Village Reserve,1,0
1615127072.807997,The Village Reserve,1,0
1615130655.7301593,The Village Reserve,1,0
1615134255.9153848,The Village Reserve,1,0
1615137855.8039033,The Village Reserve,1,0
1615141455.9311728,The Village Reserve,1,0
1615145055.7985823,The Village Reserve,1,0
1615148655.9166117,The Village Reserve,1,0
1615152255.9876134,The Village Reserve,1,0
1615155860.5002594,The Village Reserve,1,0
1615159455.9236867,The Village Reserve,1,0
1615163056.7580814,The Village Reserve,1,0
1615166656.0121698,The Village Reserve,1,0
1615170261.8309271,The Village Reserve,1,0
1615173855.7986765,The Village Reserve,1,0
1615177456.832133,The Village Reserve,1,0
1615181073.9234715,The Village Reserve,1,0
1615184656.7865899,The Village Reserve,1,0
1615185739.8297765,The Village Reserve,1,0
1615191401.7056112,The Village Reserve,1,0
1615192948.0441859,The Village Reserve,1,0
1615196537.1564188,The Village Reserve,1,0
1615200137.026045,The Village Reserve,1,0
1615203761.3321223,The Village Reserve,1,0
1615207337.0190303,The Village Reserve,1,0
1615210961.082404,The Village Reserve,1,0
1615214537.050367,The Village Reserve,1,0
1615218136.9551375,The Village Reserve,1,0
1615221737.0182643,The Village Reserve,1,0
1615225339.2343311,The Village Reserve,1,0
1615228937.040644,The Village Reserve,1,0
1615232537.0587335,The Village Reserve,1,0
1615236137.1984723,The Village Reserve,1,0
1615239737.0452888,The Village Reserve,1,0
1615243336.9652822,The Village Reserve,1,0
1615246937.1288435,The Village Reserve,1,0
1615250537.0594902,The Village Reserve,1,0
1615254137.2646801,The Village Reserve,1,0
1615257737.0478802,The Village Reserve,1,0
1615261339.0585673,The Village Reserve,1,0
1615264937.052554,The Village Reserve,1,0
1615268536.9804544,The Village Reserve,1,0
1615272140.0494003,The Village Reserve,1,0
1615275738.0161989,The Village Reserve,1,0
1615279337.0559597,The Village Reserve,1,0
1615282943.018519,The Village Reserve,1,0
1615286540.0557597,The Village Reserve,1,0
1615290142.099616,The Village Reserve,1,0
1615293741.430426,The Village Reserve,1,0
1615297337.0109634,The Village Reserve,1,0
1615300937.0881824,The Village Reserve,1,0
1615304537.1634305,The Village Reserve,1,0
1615308137.0435083,The Village Reserve,1,0
1615311736.9563491,The Village Reserve,1,0
1615315337.1605096,The Village Reserve,1,0
1615318939.1681798,The Village Reserve,1,0
1615322537.9854748,The Village Reserve,1,0
1615326137.20071,The Village Reserve,1,0
1615329742.0123072,The Village Reserve,1,0
1615333337.3518825,The Village Reserve,1,0
1615336938.1211522,The Village Reserve,1,0
1615340554.0702686,The Village Reserve,1,0
1615344138.0416117,The Village Reserve,1,0
1615347737.101227,The Village Reserve,1,0
1615351337.0576408,The Village Reserve,1,0
1615354937.7343512,The Village Reserve,1,0
1615358537.0754015,The Village Reserve,1,0
1615362137.1922596,The Village Reserve,1,0
1615365738.2286587,The Village Reserve,1,0
1615369337.2197716,The Village Reserve,1,0
1615372941.2389958,The Village Reserve,1,0
1615376536.9669685,The Village Reserve,1,0
1615380137.181536,The Village Reserve,1,0
1615383741.372076,The Village Reserve,1,0
1615387337.194145,The Village Reserve,1,0
1615389732.3070867,The Village Reserve,1,0
1615393331.2976809,The Village Reserve,1,0
1615396931.1325512,The Village Reserve,1,0
1615400531.1870806,The Village Reserve,1,0
1615404131.1933053,The Village Reserve,1,0
1615407731.3751886,The Village Reserve,1,0
1615411331.155733,The Village Reserve,1,0
1615414931.1452901,The Village Reserve,1,0
1615418531.2395349,The Village Reserve,1,0
1615422131.1568074,The Village Reserve,1,0
1615425732.2083335,The Village Reserve,1,0
1615429331.2590284,The Village Reserve,1,0
1615432956.4683805,The Village Reserve,1,0
1615436531.2383456,The Village Reserve,1,0
1615440131.150244,The Village Reserve,1,0
1615443731.1929915,The Village Reserve,1,0
1615447331.121632,The Village Reserve,1,0
1615450935.202008,The Village Reserve,1,0
1615454533.3875246,The Village Reserve,1,0
1615458136.2558477,The Village Reserve,1,0
1615461731.2948098,The Village Reserve,1,0
1615465334.2524242,The Village Reserve,1,0
1615468934.1703718,The Village Reserve,1,0
1615477458.8927732,The Village Reserve,1,0
1615480370.9835343,The Village Reserve,1,0
1615483970.913779,The Village Reserve,1,0
1615487573.018498,The Village Reserve,1,0
1615491172.9888828,The Village Reserve,1,0
1615493920.9818661,The Village Reserve,1,1
1615504752.1314347,The Village Reserve,1,1
1615508352.1913407,The Village Reserve,1,1
1615511952.2000031,The Village Reserve,1,1
1615515552.332586,The Village Reserve,1,1
1615519152.1680632,The Village Reserve,1,1
1615522752.1762078,The Village Reserve,1,1
1615526476.05265,The Village Reserve,1,1
1615530078.346483,The Village Reserve,1,1
1615533676.3798099,The Village Reserve,1,1
1615537276.568716,The Village Reserve,1,1
1615540876.3532784,The Village Reserve,1,1
1615544476.3148751,The Village Reserve,1,0
1615548081.396344,The Village Reserve,1,1
1615551681.394987,The Village Reserve,1,1
1615555281.3783517,The Village Reserve,1,1
1615558969.3173127,The Village Reserve,1,1
1615562569.3168063,The Village Reserve,1,1
1615566169.3200192,The Village Reserve,1,1
1615569769.5544128,The Village Reserve,1,1
1615573369.4907613,The Village Reserve,1,1
1615576969.30063,The Village Reserve,1,1
1615580569.3152623,The Village Reserve,1,1
1615584169.2930229,The Village Reserve,1,1
1615587769.3514652,The Village Reserve,1,1
1615591369.3827214,The Village Reserve,1,1
1615594969.4978375,The Village Reserve,1,1
1615598569.5356557,The Village Reserve,1,1
1615602169.3678632,The Village Reserve,1,1
1615605771.6041787,The Village Reserve,1,1
1615609369.4107568,The Village Reserve,1,1
1615612969.3351495,The Village Reserve,1,1
1615616569.3719032,The Village Reserve,1,1
1615620169.472634,The Village Reserve,1,1
1615623769.3518207,The Village Reserve,1,1
1615627369.3123207,The Village Reserve,1,1
1615630969.3187904,The Village Reserve,1,1
1615634571.5056453,The Village Reserve,1,1
1615638169.3049874,The Village Reserve,1,1
1615641771.374159,The Village Reserve,1,1
1615645369.3710973,The Village Reserve,1,1
1615648969.3358517,The Village Reserve,1,1
1615652569.3611639,The Village Reserve,1,1
1615656177.3441627,The Village Reserve,1,1
1615659769.5609622,The Village Reserve,1,1
1615663369.318872,The Village Reserve,1,1
1615666969.55774,The Village Reserve,1,1
1615670569.3710594,The Village Reserve,1,1
1615674169.5160074,The Village Reserve,1,1
1615677769.3070128,The Village Reserve,1,1
1615681369.3860075,The Village Reserve,1,1
1615684969.4651964,The Village Reserve,1,1
1615688569.286644,The Village Reserve,1,1
1615692169.5576088,The Village Reserve,1,1
1615695769.3090825,The Village Reserve,1,1
1615699369.54343,The Village Reserve,1,1
1615702969.2650416,The Village Reserve,1,1
1615706569.3194015,The Village Reserve,1,1
